age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
54,3,138944,9,2,6,2,1,1,0,0,44,1,0
37,3,140713,10,2,1,2,2,1,0,0,40,3,1
53,5,216931,10,2,12,2,1,1,4386,0,40,1,1
26,3,162312,10,1,1,1,3,1,0,0,20,13,0
59,6,253062,15,2,4,2,1,1,0,0,55,1,1
36,4,359249,10,5,1,1,2,1,0,0,40,1,0
32,3,231413,9,2,10,2,1,1,0,0,40,1,1
53,5,197054,14,2,4,2,1,1,0,0,40,1,1
26,3,130931,9,1,1,4,2,2,0,0,40,1,0
35,3,30565,9,6,5,3,1,2,0,0,40,1,1
48,3,105138,9,3,2,5,3,2,0,0,40,1,0
30,5,178383,10,5,3,1,2,1,0,0,40,1,0
38,3,241998,8,2,7,2,1,1,7688,0,40,1,1
58,2,196403,9,2,2,3,1,2,0,0,10,1,1
44,3,232421,9,4,8,1,5,1,0,0,32,10,0
30,3,130369,11,5,4,5,1,2,0,0,40,1,0
68,2,336329,9,2,2,2,1,1,0,0,10,1,0
26,5,337867,13,1,4,4,2,2,0,0,40,1,0
26,5,104614,13,1,4,4,1,2,0,0,40,1,0
41,3,223548,2,2,10,2,1,1,0,0,40,5,0
43,1,506329,13,2,4,2,3,1,15024,0,40,1,1
48,3,64479,13,3,2,1,1,1,0,0,47,1,0
55,3,284095,9,3,6,1,1,2,0,0,37,1,0
50,2,221336,10,3,2,5,3,2,0,0,40,1,0
41,3,428499,7,2,7,2,1,1,0,1485,50,1,1
52,3,208302,9,2,6,2,1,1,0,0,36,1,0
24,3,412156,9,2,4,3,1,2,0,0,40,5,0
31,2,182177,9,2,7,2,1,1,0,1902,40,1,1
54,5,129972,11,2,12,2,1,1,0,0,38,1,1
31,2,186420,14,5,11,1,1,2,0,0,25,1,0
31,6,203488,13,2,2,2,1,1,0,0,50,1,1
47,3,128796,9,2,7,2,1,1,0,0,40,1,1
40,3,55395,11,2,4,2,1,1,0,0,40,1,1
46,1,314770,10,3,1,5,1,2,0,0,48,1,0
45,3,135044,9,3,10,1,1,2,0,0,40,1,0
39,3,319248,6,1,5,5,1,2,0,0,25,5,0
34,5,236415,10,1,1,5,1,2,0,0,18,1,0
48,3,151584,10,1,4,1,1,1,8614,0,60,1,1
19,3,133983,10,1,4,4,1,2,0,0,20,1,0
56,3,81220,10,1,1,1,1,2,0,0,40,10,0
47,3,151087,9,5,4,6,5,2,0,0,40,7,0
35,3,322171,10,2,5,3,1,2,0,0,40,1,1
25,3,190628,10,2,7,2,1,1,0,0,40,15,0
43,5,106982,13,5,4,5,1,2,0,0,40,1,0
59,3,227856,13,2,6,2,1,1,0,0,37,1,1
66,3,213477,4,3,4,1,1,1,0,0,10,1,0
63,3,266083,4,2,8,2,1,1,0,0,60,1,1
32,3,257068,10,4,8,1,1,2,0,0,37,1,0
58,3,37591,13,7,4,1,1,2,0,0,40,1,0
43,6,150533,11,2,2,6,1,1,0,0,50,1,1
27,3,211184,9,1,1,1,1,2,0,0,52,1,0
21,3,136610,8,1,3,4,1,1,0,0,32,1,0
44,4,244054,10,3,2,5,1,1,0,0,60,1,1
40,2,240698,9,2,7,2,1,1,0,0,60,1,0
65,3,172906,9,7,1,5,1,2,0,0,40,1,0
50,3,238959,10,2,1,2,1,1,0,0,45,1,1
18,3,163085,9,5,4,4,1,1,0,0,20,1,0
51,1,172022,14,1,4,1,1,1,0,0,40,1,1
44,4,218062,10,3,1,5,2,2,0,0,40,1,0
20,3,201799,10,1,6,4,1,2,0,0,13,1,0
29,3,150717,11,1,2,1,1,1,0,0,40,1,0
50,3,94391,11,2,7,2,1,1,0,0,50,1,1
50,5,153064,9,2,2,2,1,1,5178,0,40,1,1
43,3,156771,6,2,1,2,1,1,0,0,40,1,0
23,3,216639,13,1,11,1,1,2,0,0,40,1,0
41,3,82161,9,2,8,2,1,1,0,0,40,1,0
30,3,159159,10,2,4,3,1,2,0,0,30,1,0
58,2,310014,13,2,9,2,1,1,0,0,25,1,0
50,1,133014,11,2,4,2,1,1,0,0,40,1,0
37,2,36214,13,2,7,2,1,1,0,0,65,1,1
21,3,399022,9,1,9,4,1,1,0,0,24,1,0
33,3,179758,9,2,6,3,1,2,0,0,20,1,0
52,3,48947,10,3,1,5,1,2,0,0,45,1,0
47,3,201865,9,2,8,2,1,1,0,0,40,1,0
45,2,319122,13,1,6,1,1,1,14084,0,45,1,1
34,3,155151,10,2,7,2,1,1,0,0,40,1,1
39,3,24106,10,2,6,2,1,1,0,0,40,13,1
31,3,257863,10,3,5,1,1,2,0,0,15,1,0
19,3,28967,10,1,4,1,1,1,0,0,40,1,0
45,3,379393,10,3,11,1,1,2,0,0,45,1,0
45,2,152752,11,2,12,2,1,1,0,0,3,1,0
34,3,154874,9,1,10,1,1,1,4416,0,30,1,0
27,3,154210,7,4,6,4,3,1,0,0,35,4,0
37,3,335716,9,3,6,5,1,2,0,0,40,1,0
20,3,94744,9,1,1,4,2,2,0,0,20,1,0
32,3,133861,13,1,2,1,1,1,13550,0,48,1,1
24,3,240137,2,1,3,1,1,1,0,0,55,5,0
39,3,80004,9,2,3,2,1,1,0,0,40,1,0
18,3,109702,10,1,6,4,1,2,0,0,30,1,0
62,2,39610,10,2,9,2,1,1,0,0,80,1,0
24,3,90046,13,5,2,1,1,2,0,0,40,1,0
37,3,193855,9,2,8,2,1,1,0,0,45,1,0
46,3,206889,13,7,1,1,1,2,0,0,25,1,0
44,3,86298,9,3,7,1,1,1,0,0,40,1,0
53,3,149650,9,1,6,1,1,1,0,2559,48,1,1
25,3,323139,13,1,3,4,1,1,0,0,35,1,0
44,3,237993,15,2,10,2,1,1,0,0,45,1,0
24,3,36058,13,1,6,1,1,1,0,0,50,1,0
61,3,163393,9,2,8,2,1,1,0,0,20,1,0
45,5,93535,14,3,4,5,1,2,0,0,40,1,0
33,2,112952,10,1,7,4,1,1,0,0,48,1,0
48,3,182541,13,2,4,2,1,1,15024,0,45,1,1
26,5,73392,9,1,3,4,4,1,0,0,30,1,0
40,3,507086,9,3,4,1,2,2,0,0,32,1,0
68,3,195868,13,2,6,2,1,1,20051,0,40,1,1
24,3,276851,9,3,12,4,1,2,0,1762,40,1,0
25,3,39901,13,2,4,2,1,1,0,0,60,1,0
31,5,33124,13,1,4,1,1,2,0,0,50,1,0
55,3,419732,10,3,5,5,1,2,0,0,38,1,0
46,3,171095,12,3,6,5,1,2,0,0,38,1,0
58,3,199278,13,3,2,1,1,1,0,0,38,1,0
56,3,235205,9,7,5,5,1,2,0,0,40,1,0
45,4,168232,13,1,1,1,1,1,0,0,55,1,1
24,3,145964,13,1,2,5,1,1,0,0,40,1,1
35,5,72338,9,3,9,4,3,1,0,0,56,1,0
51,3,153870,9,2,11,2,1,1,0,0,40,1,1
47,3,323798,15,2,4,2,1,1,15024,0,55,1,1
17,3,198830,7,1,1,6,1,2,0,0,10,1,0
21,3,267040,6,1,4,5,2,2,0,0,40,1,0
45,3,167187,13,1,4,1,1,2,0,0,40,1,1
42,3,230684,9,2,6,2,1,1,5178,0,50,1,1
56,3,659558,8,7,5,5,2,2,0,0,40,1,0
39,3,181661,9,2,3,2,1,1,0,0,40,1,0
31,3,186144,4,1,10,1,5,2,0,0,40,5,0
20,4,178517,10,1,11,1,1,1,0,0,40,1,0
65,2,131417,3,2,9,2,1,1,1797,0,21,1,0
44,3,57233,10,2,4,2,1,1,0,0,45,1,0
33,3,379798,9,2,7,2,1,1,0,0,40,1,0
25,3,122175,13,2,4,2,1,1,0,0,45,1,1
38,3,107302,9,2,2,2,1,1,0,0,50,1,0
31,5,127651,6,1,8,6,1,1,0,1741,40,1,0
33,2,102884,13,2,6,4,1,1,0,0,20,1,0
49,2,241753,9,3,5,5,1,2,0,0,40,1,0
28,3,173611,9,1,2,4,1,2,0,0,40,1,0
29,3,232666,9,2,7,2,1,1,0,0,40,1,0
23,3,352207,11,1,5,4,1,1,0,0,20,1,0
37,2,241998,13,2,4,2,1,1,0,0,5,1,1
52,3,279129,10,1,4,1,1,1,0,0,37,1,1
27,3,177057,9,1,10,1,1,1,0,0,40,1,0
47,3,155659,10,2,7,2,1,1,7688,0,55,1,1
21,3,251603,9,1,1,1,1,2,0,0,40,1,0
41,4,19914,13,2,1,3,3,2,0,0,40,13,1
61,3,115023,10,2,1,2,1,1,0,0,40,1,1
32,3,101709,13,2,4,2,3,1,0,0,40,1,1
21,3,313702,10,1,6,1,1,1,0,0,40,1,0
63,3,250068,8,2,6,2,1,1,0,0,40,1,1
34,3,227359,10,2,5,2,1,1,0,0,42,1,0
21,1,196827,12,1,11,4,1,1,0,0,10,1,0
44,3,118550,9,3,5,5,1,2,0,0,33,1,0
26,3,285004,13,1,2,1,3,1,0,0,35,6,0
36,3,280169,14,2,2,2,1,1,0,0,50,1,1
39,3,144608,13,1,4,1,1,1,0,0,40,1,1
52,3,76860,9,2,3,2,3,1,0,0,8,13,0
44,2,167280,13,2,6,2,1,1,0,0,40,1,0
42,3,334783,9,2,4,3,1,2,0,0,40,1,0
60,3,141580,9,2,4,2,1,1,0,0,50,1,1
31,3,226443,13,1,4,1,1,1,0,0,40,1,0
30,3,366065,10,1,7,5,2,1,0,0,40,1,0
23,3,225724,10,1,4,4,1,2,0,0,25,1,0
81,1,132204,2,7,5,1,1,2,0,0,20,1,0
39,3,258276,13,2,11,2,3,1,3137,0,40,1,0
38,3,197711,6,3,10,1,3,2,0,0,40,22,0
21,3,30619,10,1,2,1,1,2,0,0,38,1,0
28,5,335015,9,2,7,2,1,1,0,0,40,1,0
34,3,61272,13,1,2,1,1,2,0,0,40,1,0
47,3,106544,9,1,5,1,1,2,0,0,40,1,0
36,3,144169,9,2,7,2,1,1,0,0,50,1,0
27,3,40295,9,1,8,1,1,1,0,0,99,1,0
56,3,266091,13,1,4,1,1,2,2907,0,52,2,0
57,3,143030,9,7,5,5,1,2,0,0,30,1,0
42,1,192397,10,3,1,4,1,2,0,0,38,1,0
43,3,114351,9,3,7,1,1,1,0,0,35,1,0
48,3,63466,9,4,4,5,1,2,0,0,32,1,0
53,3,132304,9,3,10,1,1,2,0,0,40,32,0
58,3,128162,9,3,6,1,1,2,0,0,24,1,0
19,3,125938,8,1,5,4,1,1,0,0,40,24,0
37,3,170174,9,2,2,2,1,1,0,0,46,1,1
41,2,203451,10,3,4,1,1,2,0,0,15,1,0
31,3,109917,4,5,7,1,1,2,0,0,40,1,0
31,3,114937,13,2,4,2,1,1,0,0,35,1,0
53,5,231196,9,2,1,2,1,1,0,0,40,1,0
19,3,238474,10,1,6,4,1,1,0,0,25,1,0
56,3,314149,16,2,4,2,1,1,0,0,50,1,1
55,4,31728,10,2,1,3,1,2,0,0,40,1,1
51,3,360131,3,2,7,6,1,2,0,0,40,1,0
62,3,141308,10,1,1,1,1,2,0,0,40,1,0
43,3,83411,10,2,6,2,1,1,0,0,50,1,1
45,3,119835,4,3,4,1,4,1,0,0,48,1,0
28,5,296537,9,2,7,2,1,1,0,0,45,1,0
46,3,193047,9,2,2,2,1,1,0,0,40,1,1
62,1,39630,13,2,4,2,1,1,0,0,40,1,0
57,5,213975,9,7,5,5,1,2,0,0,30,1,0
60,5,259803,13,2,4,3,1,2,0,0,45,1,1
23,4,55465,10,1,3,1,1,1,0,0,40,1,0
47,3,181307,10,2,6,2,1,1,99999,0,60,1,1
21,3,211301,10,1,1,4,1,2,0,0,8,1,0
51,3,200450,9,2,3,2,1,1,0,0,48,1,0
61,5,176731,9,2,3,2,1,1,0,0,40,1,0
52,2,140985,13,2,1,3,1,2,99999,0,30,1,1
76,3,125784,13,2,2,2,1,1,0,0,40,1,0
24,3,152176,10,1,3,1,1,1,0,0,39,1,0
31,2,111423,13,1,7,1,1,1,0,0,55,1,0
43,3,130126,13,2,2,2,1,1,15024,0,50,1,1
58,4,30111,10,7,4,5,4,2,0,0,40,1,0
18,3,214989,10,1,4,4,1,2,0,1602,24,1,0
19,3,272800,8,1,1,4,1,2,0,0,25,1,0
44,3,195881,10,3,2,6,1,2,0,0,45,1,0
41,5,170924,10,1,4,6,1,1,0,0,7,1,0
21,3,131473,10,1,6,4,3,1,0,0,20,36,0
40,3,149466,9,3,3,1,2,1,0,0,35,1,0
25,3,190418,10,1,5,4,1,1,0,0,30,10,0
62,5,167889,16,7,4,5,1,2,0,0,40,12,0
42,3,177989,9,2,7,2,1,1,0,0,40,1,0
35,3,186035,11,1,11,1,1,1,0,0,40,1,0
19,3,195805,9,1,6,4,1,2,0,0,12,1,0
60,3,54800,9,2,5,3,1,2,0,0,40,1,0
20,3,100605,9,1,6,4,5,1,0,0,40,7,0
23,3,253190,12,2,3,2,1,1,0,0,25,1,0
18,3,203301,9,1,1,4,1,2,0,0,40,1,0
40,3,175696,10,2,2,2,1,1,0,0,45,1,1
19,3,278304,10,1,5,4,1,2,0,0,15,1,0
51,3,93193,9,3,4,1,1,2,0,0,40,1,0
41,5,158688,13,2,12,2,1,1,0,0,50,1,0
18,3,327612,6,1,5,4,1,2,0,0,20,1,0
41,3,210844,10,4,6,5,2,2,0,0,40,1,0
27,3,147340,10,1,2,4,1,2,0,0,40,1,0
71,2,130436,2,3,7,1,1,2,0,0,28,1,0
25,3,206600,8,2,10,2,1,1,0,0,40,24,0
73,3,284680,9,3,5,1,1,2,0,0,20,1,0
45,3,127738,10,2,5,2,1,1,0,0,40,1,0
25,3,213412,10,2,6,2,1,1,0,0,40,1,1
50,3,287927,9,2,4,3,1,2,0,0,16,1,0
44,3,249332,9,2,8,2,1,1,0,0,40,18,0
44,5,290403,11,3,12,4,1,2,0,0,40,2,0
49,3,54772,9,2,7,2,1,1,3103,0,45,1,1
44,6,56651,10,2,2,2,1,1,7688,0,45,1,1
42,4,178470,9,3,1,1,1,2,0,0,40,1,0
20,3,62865,9,1,14,1,1,2,0,0,45,1,0
66,3,107196,9,7,11,1,1,2,0,0,18,1,0
19,3,86860,10,1,2,4,1,1,0,0,15,1,0
60,3,130684,10,2,7,2,1,1,0,0,55,1,0
46,3,164682,11,5,4,1,1,1,0,0,40,1,0
42,3,198316,11,3,7,1,1,1,0,0,35,1,0
59,3,261816,10,3,2,1,1,2,0,0,52,31,0
58,3,280309,12,2,2,2,1,1,5178,0,60,1,1
47,3,97176,9,3,1,5,1,2,0,0,40,1,0
58,3,95835,10,2,11,2,1,1,0,0,36,1,0
69,3,323016,13,2,4,2,1,1,99999,0,40,1,1
17,3,280670,6,1,4,4,1,2,0,0,40,1,0
19,3,136306,7,1,9,4,1,1,0,0,24,1,0
28,3,65171,10,2,11,2,1,1,0,0,70,1,0
37,3,25864,9,5,4,5,4,2,0,0,40,1,0
30,3,149531,9,2,7,2,1,1,0,0,50,1,0
36,3,33887,10,3,4,1,1,1,0,0,40,1,0
45,3,172822,7,3,8,1,1,1,0,2824,76,1,1
59,3,106748,4,2,5,3,1,2,0,0,99,1,0
45,3,131826,10,2,3,2,1,1,0,0,40,1,0
53,5,216691,16,3,4,1,1,2,10520,0,40,1,1
37,3,133328,9,3,6,5,1,2,0,0,40,1,0
26,3,164737,10,1,6,1,1,2,0,0,40,1,0
53,5,99064,5,2,7,2,1,1,0,0,40,1,0
44,1,59460,9,2,5,3,1,2,0,0,15,1,0
27,3,208725,13,1,7,4,1,1,0,0,40,1,0
22,3,138513,10,1,7,4,1,1,0,0,40,1,0
41,3,121055,9,3,8,1,1,1,0,0,40,1,0
53,3,149784,9,2,10,2,1,1,0,0,40,1,0
58,3,114495,9,2,2,2,1,1,0,0,40,1,0
34,3,133278,8,5,4,5,2,2,0,0,53,1,0
32,3,212276,13,2,4,2,1,1,0,0,60,1,1
32,3,440129,10,2,3,2,1,1,0,0,38,5,0
47,3,98012,14,2,4,3,1,2,7688,0,40,1,1
27,3,145284,9,2,9,2,1,1,0,0,40,1,0
25,3,177147,10,1,3,1,1,1,0,0,40,1,0
40,3,141537,6,3,10,1,2,2,0,0,40,1,0
36,2,48093,10,2,6,2,1,1,0,0,92,1,0
23,5,314819,9,1,8,4,1,1,0,0,40,1,0
44,3,123572,5,2,10,2,2,1,0,0,40,1,0
19,3,170800,9,1,7,4,1,1,0,0,60,1,0
42,3,332401,13,1,6,1,1,1,0,0,40,1,0
60,2,193038,10,2,9,2,1,1,0,0,15,1,0
41,3,351161,9,2,6,2,1,1,0,1848,45,1,1
45,4,106910,9,1,8,5,3,2,0,0,40,1,0
67,3,163726,3,2,4,2,1,1,0,0,49,1,0
36,2,609935,13,2,8,2,2,1,0,0,48,1,0
52,1,314627,14,3,4,1,3,2,0,0,40,1,0
28,3,115945,16,1,1,4,1,1,0,0,18,1,0
83,6,272248,9,3,6,1,1,1,0,0,20,1,0
17,3,167878,7,1,5,4,1,1,0,0,20,1,0
27,3,176972,11,1,7,1,1,1,0,0,40,1,0
35,2,31095,11,1,9,1,1,1,0,0,60,1,0
40,3,130834,10,1,1,1,1,2,0,0,40,1,0
23,3,207415,12,2,6,3,1,2,0,0,25,1,0
51,5,264457,7,2,3,2,2,1,0,0,40,1,0
51,3,340588,2,2,5,2,1,1,0,0,54,5,0
82,3,42435,6,7,4,1,1,1,0,0,20,1,0
28,3,107411,9,1,2,1,1,2,0,0,45,1,0
53,3,290640,9,2,5,2,1,1,0,0,50,11,1
29,3,106179,13,1,1,1,1,2,0,0,35,10,0
19,3,247679,9,1,7,1,1,1,0,0,45,1,0
30,3,171598,13,4,6,1,1,2,0,0,50,1,0
23,3,234460,4,1,10,4,2,2,0,0,40,23,0
66,3,196674,13,2,6,2,1,1,0,0,15,1,1
27,3,182540,7,1,7,1,1,1,0,0,40,1,0
35,3,172694,9,2,10,2,2,1,0,0,40,1,0
17,3,29571,8,1,3,4,1,1,0,0,15,1,0
27,3,130438,9,1,10,1,1,1,0,0,40,1,0
27,3,213421,15,1,4,1,1,1,0,0,50,1,0
44,5,189956,13,2,12,3,2,2,15024,0,40,1,1
64,3,133144,9,2,8,2,1,1,0,0,16,1,0
62,6,24050,9,7,6,1,1,2,0,0,15,1,0
26,3,276967,10,2,6,2,1,1,0,0,40,1,0
40,3,184857,9,5,10,5,1,1,0,0,40,1,0
40,3,145160,16,2,4,2,1,1,0,0,40,1,1
35,3,192251,9,3,1,4,1,2,0,0,40,1,0
25,3,190650,13,1,4,4,3,1,0,0,40,20,0
52,5,255927,10,7,1,1,1,2,0,0,24,1,0
46,3,99086,10,2,1,3,1,2,0,0,40,1,1
30,3,216811,9,2,7,2,4,1,0,0,40,1,0
52,3,110563,10,2,2,2,1,1,0,0,40,1,1
28,3,120471,9,1,8,1,5,1,0,0,40,1,0
17,3,183066,6,1,5,4,1,2,0,0,25,1,0
46,1,298786,10,1,5,4,2,2,0,0,40,1,0
45,3,297884,13,3,2,1,1,1,0,0,40,1,1
21,3,253612,10,1,4,4,1,2,1055,0,32,1,0
18,2,207438,9,2,5,3,1,2,0,0,40,1,0
17,3,148522,7,1,5,4,1,1,0,1721,15,1,0
90,3,139660,10,3,6,5,2,2,0,0,37,1,0
23,3,165474,10,1,7,1,1,1,0,0,40,1,0
41,3,120277,13,2,4,2,1,1,0,0,40,1,1
19,2,67929,10,1,9,4,1,1,0,0,50,1,0
69,3,229418,9,2,8,2,1,1,0,0,40,1,0
23,4,41356,12,1,2,5,1,2,0,0,32,1,0
28,3,185127,10,1,11,1,1,1,0,0,54,1,0
37,3,109133,12,2,6,2,1,1,0,1977,45,1,1
57,3,148315,9,2,6,2,1,1,0,0,30,1,0
30,5,145692,10,1,12,1,2,1,0,1974,40,1,0
48,3,210424,9,5,1,5,1,2,914,0,40,1,0
73,3,198526,9,7,5,6,1,2,0,0,32,1,0
25,3,521400,3,1,10,6,1,1,0,0,40,5,0
33,3,100882,14,1,2,1,1,1,0,0,40,1,1
36,3,124818,9,2,10,2,1,1,0,0,40,1,0
28,3,190836,9,2,7,2,1,1,3411,0,40,1,0
57,3,71367,9,3,5,5,1,2,0,0,40,1,0
31,3,303032,10,1,5,5,2,2,0,0,40,1,0
35,3,98989,5,3,4,4,4,1,0,0,38,1,0
40,1,390781,9,3,5,1,2,2,0,0,48,1,0
32,3,54782,10,1,4,4,1,2,0,0,40,1,0
35,3,202683,13,1,4,1,1,1,0,0,40,1,0
26,3,213081,9,1,1,5,2,2,0,0,40,3,0
27,6,89718,10,5,6,4,1,2,0,0,40,1,0
17,3,225106,6,1,5,4,1,2,0,1602,18,1,0
29,3,253262,10,1,7,1,1,2,0,0,40,1,0
18,3,78181,7,1,5,4,1,2,0,0,30,1,0
20,3,158206,10,1,6,1,1,1,0,0,30,1,0
69,3,337720,9,2,4,2,1,1,0,0,24,1,0
18,1,391257,10,1,5,1,1,2,0,0,40,1,0
56,3,134756,9,1,5,1,2,2,0,0,40,1,0
40,3,183404,10,5,5,5,1,2,0,0,8,1,0
46,3,192793,10,3,2,1,1,1,0,0,40,1,0
41,3,203943,8,2,12,2,2,1,0,0,40,1,0
53,3,89400,10,7,2,5,1,2,0,0,40,1,0
50,3,237868,14,2,2,2,1,1,0,0,50,1,1
23,3,139187,7,1,3,4,1,1,0,0,50,1,0
40,3,126701,13,4,2,1,1,1,0,0,40,1,1
54,6,172175,10,2,8,2,1,1,0,0,40,1,1
45,3,164210,10,3,2,1,1,2,0,0,40,1,0
53,5,608184,9,2,8,2,2,1,0,0,40,1,1
17,3,198797,7,1,4,4,1,1,0,0,20,30,0
50,5,425804,13,3,2,1,1,2,0,0,40,1,1
22,3,117618,13,1,4,1,1,1,0,0,25,1,0
30,3,119164,13,1,5,5,1,1,0,0,40,1,0
40,6,92036,13,2,7,2,1,1,0,0,40,1,0
36,1,77146,14,1,4,1,1,1,0,0,40,1,0
25,2,191803,12,1,6,1,1,1,0,0,50,1,0
29,3,54932,9,2,10,2,1,1,0,0,40,1,0
29,3,251694,13,1,9,4,1,1,0,0,50,1,0
22,3,268145,13,1,6,1,1,2,0,0,40,1,0
56,3,104842,13,3,4,5,2,2,0,0,50,21,0
60,5,227332,14,2,2,2,1,1,0,0,40,1,1
37,3,212512,9,2,10,2,1,1,3464,0,50,1,0
53,3,133436,4,3,10,1,1,2,0,0,40,1,0
23,1,309055,10,1,1,4,1,2,0,0,20,1,0
18,3,59202,9,1,14,6,1,2,0,0,10,1,0
36,3,32709,10,3,6,1,1,2,3325,0,45,1,0
67,6,73559,9,2,2,2,1,1,9386,0,50,1,1
31,3,117963,9,1,3,1,1,1,0,0,60,1,0
26,3,169121,13,2,6,2,1,1,0,0,48,1,1
18,3,308889,7,1,1,6,3,2,0,0,20,1,0
45,5,144940,14,3,4,5,2,2,0,0,40,1,0
64,3,102041,7,2,6,2,1,1,0,0,40,1,0
26,3,335998,9,1,6,1,1,2,0,0,38,1,0
53,3,29557,10,3,4,1,1,2,0,0,40,1,0
27,3,210313,9,1,3,6,1,1,0,0,28,26,0
32,3,190784,10,3,10,5,4,1,0,0,40,1,0
49,2,107597,9,3,2,5,1,2,14084,0,30,1,1
59,3,97168,6,2,7,2,1,1,0,0,40,1,1
44,3,155930,14,2,4,2,1,1,7688,0,55,1,1
61,2,181033,9,2,9,2,1,1,0,0,60,1,0
41,3,344572,9,3,4,5,1,2,0,0,40,1,0
46,1,170165,9,5,1,5,1,2,0,0,37,1,0
32,3,178835,9,1,1,1,1,1,0,0,40,1,0
29,3,118230,9,1,6,1,1,2,0,0,35,1,0
48,3,149640,14,1,2,1,1,1,0,0,40,1,0
32,3,30271,10,3,2,5,1,2,0,0,30,1,0
21,3,154165,9,1,3,4,1,2,0,0,35,1,0
50,2,341797,15,2,4,2,1,1,0,0,50,1,1
44,5,145246,14,2,4,2,1,1,0,0,44,1,1
51,3,280093,9,5,1,6,1,2,0,0,40,1,0
42,3,373469,9,2,7,2,1,1,0,0,40,1,1
27,3,199172,13,1,12,4,1,2,0,0,40,1,0
70,2,177199,9,2,2,2,1,1,0,0,3,1,0
33,3,258932,9,3,2,1,1,2,0,0,40,1,0
65,2,139960,9,2,9,2,1,1,10605,0,60,1,1
39,3,258037,14,1,1,1,1,1,0,0,40,1,0
32,3,116677,9,2,7,2,1,1,0,0,40,1,0
30,3,59496,10,3,4,5,1,2,0,0,40,1,0
43,6,34218,10,2,2,2,1,1,0,0,40,1,0
31,3,200246,5,1,5,4,1,1,0,0,40,1,0
64,4,316246,13,3,1,1,2,2,0,0,40,1,0
37,5,239161,10,5,12,4,5,1,0,0,52,1,0
49,2,173411,9,3,6,1,1,1,0,0,40,1,0
29,3,259226,7,1,10,4,1,1,0,0,48,1,0
35,5,195516,9,3,2,1,1,1,0,0,40,1,0
37,3,200598,12,2,4,2,1,1,0,1740,45,1,0
42,1,160369,14,2,4,2,1,1,0,0,50,1,1
21,3,415913,10,1,4,4,1,1,0,0,40,1,0
23,3,147253,12,1,6,1,1,1,0,0,40,1,0
35,5,199674,9,1,5,5,2,2,0,0,40,1,0
29,1,198493,11,2,12,2,1,1,0,0,40,1,1
23,3,377121,10,1,5,5,1,2,0,0,25,1,0
21,3,400635,10,1,5,1,1,2,0,0,20,1,0
45,3,513660,13,1,4,1,1,1,0,0,40,1,0
24,3,175069,13,1,4,1,1,1,0,0,50,1,0
38,3,82552,9,1,3,1,1,1,594,0,50,1,0
28,3,78388,6,1,4,4,1,2,0,0,38,1,0
23,3,171705,9,1,6,5,1,2,0,0,48,1,0
39,2,315640,13,1,6,4,3,1,0,0,60,12,0
45,3,266860,14,2,2,2,1,1,15024,0,50,1,1
68,3,192829,12,3,2,1,1,2,0,0,43,1,0
60,4,237317,11,3,4,5,1,1,4934,0,40,1,1
38,1,110426,16,2,4,3,1,2,7688,0,40,1,1
41,3,327606,8,5,7,1,2,1,0,0,40,1,0
48,3,34845,9,3,7,6,1,1,0,0,40,1,0
33,3,58582,9,2,10,2,1,1,0,0,40,1,0
48,3,155659,11,2,7,2,1,1,0,0,40,1,0
23,5,210029,10,1,1,4,1,2,0,0,20,1,0
26,3,381618,5,2,7,2,1,1,0,0,45,1,0
55,6,298449,13,2,2,2,1,1,0,2415,50,1,1
35,1,226789,14,2,4,2,1,1,0,0,75,1,0
52,3,210736,10,2,2,2,1,1,3103,0,55,1,1
46,1,111163,9,5,1,5,1,2,0,0,38,1,0
72,3,76860,9,2,4,2,3,1,0,0,1,1,0
18,3,92112,9,1,5,4,1,2,0,0,30,1,0
62,5,136787,9,3,8,6,1,1,0,0,40,1,0
22,3,29810,10,1,8,4,1,2,0,0,30,1,0
40,3,360884,10,2,1,3,1,2,7298,0,40,1,1
26,3,266022,10,2,6,2,1,1,0,0,50,1,0
35,3,142874,12,4,6,4,2,2,0,0,36,1,0
25,2,72338,9,1,6,5,3,2,0,0,40,1,0
46,3,177305,11,2,4,3,2,2,0,0,35,1,1
39,3,165106,13,4,7,1,1,1,0,1564,50,1,1
41,3,424478,10,2,7,2,2,1,0,0,45,1,1
59,3,189721,13,2,3,2,1,1,0,0,40,14,1
37,3,34180,9,2,7,2,1,1,0,0,40,1,0
38,3,183279,10,2,7,2,1,1,0,0,43,1,0
33,3,35309,13,1,2,1,3,1,0,0,40,1,0
23,3,259109,12,2,5,3,1,2,0,0,40,7,0
67,2,148690,14,7,4,1,1,1,18481,0,2,1,1
60,3,125019,13,3,4,1,1,2,8614,0,48,1,1
39,6,172538,13,2,4,2,1,1,0,0,50,1,1
32,2,410615,9,2,8,2,1,1,0,1887,60,1,1
26,3,322547,13,1,4,1,1,2,0,0,45,1,0
39,3,300760,9,3,11,5,1,2,0,0,50,1,0
28,3,232782,10,1,1,1,1,2,0,0,40,1,0
29,3,174645,7,3,7,5,1,2,0,0,52,1,0
43,3,164693,11,2,7,2,1,1,0,0,50,1,0
23,3,206861,10,1,11,4,1,1,0,0,25,1,0
32,3,195602,13,2,6,2,1,1,0,1977,45,1,1
